id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label
dlg_2966831eb5c1e2e5,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2053,trainerName
dlg_3c987757273a2fd2,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2061,trainerName
dlg_90a76bc6aa7a57f9,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2069,trainerName
dlg_b269d42f3ae17e2e,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2077,trainerName
dlg_e7addc16490f51ac,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2085,trainerName
dlg_1c34fa54e2c389c1,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2093,trainerName
dlg_1f0739fde6ce54e6,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2101,trainerName
dlg_fe60f77d0b638855,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2109,trainerName
dlg_2925d631d9d7d4db,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2117,trainerName
dlg_c47e55341d7e18a1,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2125,trainerName
dlg_9d4fba81aeec8553,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2133,trainerName
dlg_a92f885fcc645888,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2141,trainerName
dlg_ec7a139df333920a,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2149,trainerName
dlg_1ef096786fc296cd,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2157,trainerName
dlg_0bbf0b67961174af,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2165,trainerName
dlg_347b22d181803371,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2173,trainerName
dlg_23bbbc88b932d368,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2181,trainerName
dlg_2cc0fa511ee8c5ec,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2189,trainerName
dlg_6db7708df3bd2b08,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2197,trainerName
dlg_bd0b4bdd5bc43d92,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2205,trainerName
dlg_98b9cc500af59a2f,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2213,trainerName
dlg_df3991746aed7468,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2221,trainerName
dlg_1aac798fde8363da,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2229,trainerName
dlg_2278f4643cf2bfdb,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2237,trainerName
dlg_e6b92ddaeb38de0b,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2245,trainerName
dlg_4d1006fb052aafca,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2253,trainerName
dlg_a715178804fc3afa,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2261,trainerName
dlg_742319fb1a40bb47,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2269,trainerName
dlg_ce555995418a4f89,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2277,trainerName
dlg_2c128a3e0e1d6572,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2285,trainerName
dlg_4fc6c8151fc1ca16,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2293,trainerName
dlg_52c849bedbdac5b7,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2301,trainerName
dlg_d1276fab511e5753,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2309,trainerName
dlg_f0d988f18fd9200c,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2317,trainerName
dlg_ace1588ab932c7c9,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2325,trainerName
dlg_cae2ea12dccfb3f7,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2333,trainerName
dlg_10c15a799dc45fc7,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2341,trainerName
dlg_1c3476fa83c3b0e7,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2349,trainerName
dlg_ae3d03ba842d2f19,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2357,trainerName
dlg_90d9e3ae40226c32,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2365,trainerName
dlg_2821e9a656996984,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2373,trainerName
dlg_e62fdf218f34a3fc,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2381,trainerName
dlg_5624f7a9585dcdc7,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2389,trainerName
dlg_50afa328c4e2c228,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_frontier_trainers.h,2397,trainerName
dlg_c965829cea2c4aee,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,514,trainerName
dlg_760e037f7b8e4243,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,522,trainerName
dlg_161d9adc3a9794c1,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,530,trainerName
dlg_c99c69868a7bfa0c,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,538,trainerName
dlg_f8c564d510dc982f,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,546,trainerName
dlg_eb2caf8941d82a01,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,554,trainerName
dlg_f6b2ed5803819ec7,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,562,trainerName
dlg_6bd782addc057ce0,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,570,trainerName
dlg_29333a71eb3d4252,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,578,trainerName
dlg_be4bc52662ff62dd,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,586,trainerName
dlg_7515ea554cc001d5,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,594,trainerName
dlg_56edb4d7f761ee53,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,602,trainerName
dlg_76dcacb651ea195a,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,610,trainerName
dlg_0ed6b2a9ecaa8732,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,618,trainerName
dlg_b5cb67fd2db8f913,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,626,trainerName
dlg_d59b8871a464af8e,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,634,trainerName
dlg_0d4f6c105842d5df,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,642,trainerName
dlg_dec1337c7319626c,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,650,trainerName
dlg_fe5837148d4b09f6,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,658,trainerName
dlg_b9acd7d44e168415,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,666,trainerName
dlg_d398ca7635e9393c,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,674,trainerName
dlg_afa13184a7b9e4a8,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,682,trainerName
dlg_18e68f83c271eaa2,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,690,trainerName
dlg_252714efff68e704,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,698,trainerName
dlg_c9631d513498bc12,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,706,trainerName
dlg_90eba9488ad51908,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,714,trainerName
dlg_06ff42e80b01d15e,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,722,trainerName
dlg_8eae5cfb48700923,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,730,trainerName
dlg_59e6389b3c4f743d,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,738,trainerName
dlg_98280ead72d0e79b,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,746,trainerName
dlg_31558975cf5fb3e8,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,1567,trainerName
dlg_859716230c6d698e,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,1575,trainerName
dlg_22cbae6d1c90158a,trainer,Trainer,Spoken Trainer Dialogue,PRESERVE_EXISTING,PENDING,Phase F Trainer Waves,Trainer name table; outside spoken-trainer translation scope.,src/data/battle_frontier/battle_tent.h,1583,trainerName
